codigo,ano
H02S20/00,2014
H02S20/20,2014
H02S20/21,2014
H02S20/22,2014
H02S20/23,2014
H02S20/24,2014
H02S20/25,2014
H02S20/26,2014
H02S20/30,2014
H02S20/32,2014
H02S30/00,2014
H02S30/10,2014
H02S30/20,2014
H02S40/00,2014
H02S40/10,2014
H02S40/12,2014
H02S40/20,2014
H02S40/22,2014
H02S40/30,2014
H02S40/32,2014
H02S40/34,2014
H02S40/36,2014
H02S40/38,2014
H02S40/40,2014
H02S40/42,2014
H02S40/44,2014
H02S50/00,2014
H02S50/10,2014
H02S50/15,2014
H02S99/00,2014
H03B1/00,2006
H03B1/02,2006
H03B1/04,2006
H03B11/00,2006
H03B11/02,2006
H03B11/04,2006
H03B11/06,2006
H03B11/08,2006
H03B11/10,2006
H03B13/00,2006
H03B15/00,2006
H03B17/00,2006
H03B19/00,2006
H03B19/03,2006
H03B19/05,2006
H03B19/06,2006
H03B19/08,2006
H03B19/10,2006
H03B19/12,2006
H03B19/14,2006
H03B19/16,2006
H03B19/18,2006
H03B19/20,2006
H03B21/00,2006
H03B21/01,2006
H03B21/02,2006
H03B21/04,2006
H03B23/00,2006
H03B25/00,2006
H03B27/00,2006
H03B28/00,2006
H03B29/00,2006
H03B5/00,2006
H03B5/02,2006
H03B5/04,2006
H03B5/06,2006
H03B5/08,2006
H03B5/10,2006
H03B5/12,2006
H03B5/14,2006
H03B5/16,2006
H03B5/18,2006
H03B5/20,2006
H03B5/22,2006
H03B5/24,2006
H03B5/26,2006
H03B5/28,2006
H03B5/30,2006
H03B5/32,2006
H03B5/34,2006
H03B5/36,2006
H03B5/38,2006
H03B5/40,2006
H03B5/42,2006
H03B7/00,2006
H03B7/02,2006
H03B7/04,2006
H03B7/06,2006
H03B7/08,2006
H03B7/10,2006
H03B7/12,2006
H03B7/14,2006
H03B9/00,2006
H03B9/01,2006
H03B9/02,2006
H03B9/04,2006
H03B9/06,2006
H03B9/08,2006
H03B9/10,2006
H03B9/12,2006
H03B9/14,2006
H03C1/00,2006
H03C1/02,2006
H03C1/04,2006
H03C1/06,2006
H03C1/08,2006
H03C1/10,2006
H03C1/12,2006
H03C1/14,2006
H03C1/16,2006
H03C1/18,2006
H03C1/20,2006
H03C1/22,2006
H03C1/24,2006
H03C1/26,2006
H03C1/28,2006
H03C1/30,2006
H03C1/32,2006
H03C1/34,2006
H03C1/36,2006
H03C1/38,2006
H03C1/40,2006
H03C1/42,2006
H03C1/44,2006
H03C1/46,2006
H03C1/48,2006
H03C1/50,2006
H03C1/52,2006
H03C1/54,2006
H03C1/56,2006
H03C1/58,2006
H03C1/60,2006
H03C1/62,2006
H03C3/00,2006
H03C3/02,2006
H03C3/04,2006
H03C3/06,2006
H03C3/08,2006
H03C3/09,2006
H03C3/10,2006
H03C3/12,2006
H03C3/14,2006
H03C3/16,2006
H03C3/18,2006
H03C3/20,2006
H03C3/22,2006
H03C3/24,2006
H03C3/26,2006
H03C3/28,2006
H03C3/30,2006
H03C3/32,2006
H03C3/34,2006
H03C3/36,2006
H03C3/38,2006
H03C3/40,2006
H03C3/42,2006
H03C5/00,2006
H03C5/02,2006
H03C5/04,2006
H03C5/06,2006
H03C7/00,2006
H03C7/02,2006
H03C7/04,2006
H03C99/00,2006
H03D1/00,2006
H03D1/02,2006
H03D1/04,2006
H03D1/06,2006
H03D1/08,2006
H03D1/10,2006
H03D1/12,2006
H03D1/14,2006
H03D1/16,2006
H03D1/18,2006
H03D1/20,2006
H03D1/22,2006
H03D1/24,2006
H03D1/26,2006
H03D1/28,2006
H03D11/00,2006
H03D11/02,2006
H03D11/04,2006
H03D11/06,2006
H03D11/08,2006
H03D13/00,2006
H03D3/00,2006
H03D3/02,2006
H03D3/04,2006
H03D3/06,2006
H03D3/08,2006
H03D3/10,2006
H03D3/12,2006
H03D3/14,2006
H03D3/16,2006
H03D3/18,2006
H03D3/20,2006
H03D3/22,2006
H03D3/24,2006
H03D3/26,2006
H03D3/28,2006
H03D3/30,2006
H03D3/32,2006
H03D3/34,2006
H03D5/00,2006
H03D7/00,2006
H03D7/02,2006
H03D7/04,2006
H03D7/06,2006
H03D7/08,2006
H03D7/10,2006
H03D7/12,2006
H03D7/14,2006
H03D7/16,2006
H03D7/18,2006
H03D7/20,2006
H03D7/22,2006
H03D9/00,2006
H03D9/02,2006
H03D9/04,2006
H03D9/06,2006
H03D99/00,2006
H03F1/00,2006
H03F1/02,2006
H03F1/04,2006
H03F1/06,2006
H03F1/07,2006
H03F1/08,2006
H03F1/10,2006
H03F1/12,2006
H03F1/13,2006
H03F1/14,2006
H03F1/16,2006
H03F1/18,2006
H03F1/20,2006
H03F1/22,2006
H03F1/24,2006
H03F1/26,2006
H03F1/28,2006
H03F1/30,2006
H03F1/32,2006
H03F1/33,2006
H03F1/34,2006
H03F1/36,2006
H03F1/38,2006
H03F1/40,2006
H03F1/42,2006
H03F1/44,2006
H03F1/46,2006
H03F1/48,2006
H03F1/50,2006
H03F1/52,2006
H03F1/54,2006
H03F1/56,2006
H03F11/00,2006
H03F13/00,2006
H03F15/00,2006
H03F17/00,2006
H03F19/00,2006
H03F3/00,2006
H03F3/04,2006
H03F3/06,2006
H03F3/08,2006
H03F3/10,2006
H03F3/12,2006
H03F3/14,2006
H03F3/16,2006
H03F3/18,2006
H03F3/181,2006
H03F3/183,2006
H03F3/185,2006
H03F3/187,2006
H03F3/189,2006
H03F3/19,2006
H03F3/191,2006
H03F3/193,2006
H03F3/195,2006
H03F3/20,2006
H03F3/21,2006
H03F3/213,2006
H03F3/217,2006
H03F3/22,2006
H03F3/24,2006
H03F3/26,2006
H03F3/28,2006
H03F3/30,2006
H03F3/32,2006
H03F3/34,2006
H03F3/343,2006
H03F3/345,2006
H03F3/347,2006
H03F3/36,2006
H03F3/38,2006
H03F3/387,2006
H03F3/393,2006
H03F3/40,2006
H03F3/42,2006
H03F3/44,2006
H03F3/45,2006
H03F3/46,2006
H03F3/48,2006
H03F3/50,2006
H03F3/52,2006
H03F3/54,2006
H03F3/55,2006
H03F3/56,2006
H03F3/58,2006
H03F3/60,2006
H03F3/62,2006
H03F3/64,2006
H03F3/66,2006
H03F3/68,2006
H03F3/70,2006
H03F3/72,2006
H03F5/00,2006
H03F7/00,2006
H03F7/02,2006
H03F7/04,2006
H03F7/06,2006
H03F9/00,2006
H03F9/02,2006
H03F9/04,2006
H03F9/06,2006
H03F99/00,2009
H03G1/00,2006
H03G1/02,2006
H03G1/04,2006
H03G11/00,2006
H03G11/02,2006
H03G11/04,2006
H03G11/06,2006
H03G11/08,2006
H03G3/00,2006
H03G3/02,2006
H03G3/04,2006
H03G3/06,2006
H03G3/08,2006
H03G3/10,2006
H03G3/12,2006
H03G3/14,2006
H03G3/16,2006
H03G3/18,2006
H03G3/20,2006
H03G3/22,2006
H03G3/24,2006
H03G3/26,2006
H03G3/28,2006
H03G3/30,2006
H03G3/32,2006
H03G3/34,2006
H03G5/00,2006
H03G5/02,2006
H03G5/04,2006
H03G5/06,2006
H03G5/08,2006
H03G5/10,2006
H03G5/12,2006
H03G5/14,2006
H03G5/16,2006
H03G5/18,2006
H03G5/20,2006
H03G5/22,2006
H03G5/24,2006
H03G5/26,2006
H03G5/28,2006
H03G7/00,2006
H03G7/02,2006
H03G7/04,2006
H03G7/06,2006
H03G7/08,2006
H03G9/00,2006
H03G9/02,2006
H03G9/04,2006
H03G9/06,2006
H03G9/08,2006
H03G9/10,2006
H03G9/12,2006
H03G9/14,2006
H03G9/16,2006
H03G9/18,2006
H03G9/20,2006
H03G9/22,2006
H03G9/24,2006
H03G9/26,2006
H03G9/28,2006
H03G9/30,2006
H03G99/00,2006
H03H1/00,2006
H03H1/02,2006
H03H11/00,2006
H03H11/02,2006
H03H11/04,2006
H03H11/06,2006
H03H11/08,2006
H03H11/10,2006
H03H11/12,2006
H03H11/14,2006
H03H11/16,2006
H03H11/18,2006
H03H11/20,2006
H03H11/22,2006
H03H11/24,2006
H03H11/26,2006
H03H11/28,2006
H03H11/30,2006
H03H11/32,2006
H03H11/34,2006
H03H11/36,2006
H03H11/38,2006
H03H11/40,2006
H03H11/42,2006
H03H11/44,2006
H03H11/46,2006
H03H11/48,2006
H03H11/50,2006
H03H11/52,2006
H03H11/54,2006
H03H15/00,2006
H03H15/02,2006
H03H17/00,2006
H03H17/02,2006
H03H17/04,2006
H03H17/06,2006
H03H17/08,2006
H03H19/00,2006
H03H2/00,2006
H03H21/00,2006
H03H3/00,2006
H03H3/007,2006
H03H3/013,2006
H03H3/02,2006
H03H3/04,2006
H03H3/06,2006
H03H3/08,2006
H03H3/10,2006
H03H5/00,2006
H03H5/02,2006
H03H5/10,2006
H03H5/12,2006
H03H7/00,2006
H03H7/01,2006
H03H7/03,2006
H03H7/06,2006
H03H7/065,2006
H03H7/07,2006
H03H7/075,2006
H03H7/09,2006
H03H7/12,2006
H03H7/13,2006
H03H7/18,2006
H03H7/19,2006
H03H7/20,2006
H03H7/21,2006
H03H7/24,2006
H03H7/25,2006
H03H7/27,2006
H03H7/30,2006
H03H7/32,2006
H03H7/34,2006
H03H7/38,2006
H03H7/40,2006
H03H7/42,2006
H03H7/46,2006
H03H7/48,2006
H03H7/52,2006
H03H7/54,2006
H03H9/00,2006
H03H9/02,2006
H03H9/05,2006
H03H9/08,2006
H03H9/09,2006
H03H9/10,2006
H03H9/12,2006
H03H9/125,2006
H03H9/13,2006
H03H9/135,2006
H03H9/145,2006
H03H9/15,2006
H03H9/17,2006
H03H9/19,2006
H03H9/205,2006
H03H9/21,2006
H03H9/215,2006
H03H9/22,2006
H03H9/24,2006
H03H9/25,2006
H03H9/30,2006
H03H9/38,2006
H03H9/40,2006
H03H9/42,2006
H03H9/44,2006
H03H9/46,2006
H03H9/48,2006
H03H9/50,2006
H03H9/52,2006
H03H9/54,2006
H03H9/56,2006
H03H9/58,2006
H03H9/60,2006
H03H9/62,2006
H03H9/64,2006
H03H9/66,2006
H03H9/68,2006
H03H9/70,2006
H03H9/72,2006
H03H9/74,2006
H03H9/76,2006
H03J1/00,2006
H03J1/02,2006
H03J1/04,2006
H03J1/06,2006
H03J1/10,2006
H03J1/12,2006
H03J1/14,2006
H03J1/16,2006
H03J1/18,2006
H03J1/20,2006
H03J1/22,2006
H03J3/00,2006
H03J3/02,2006
H03J3/04,2006
H03J3/06,2006
H03J3/08,2006
H03J3/10,2006
H03J3/12,2006
H03J3/14,2006
H03J3/16,2006
H03J3/18,2006
H03J3/20,2006
H03J3/22,2006
H03J3/24,2006
H03J3/26,2006
H03J3/28,2006
H03J3/30,2006
H03J3/32,2006
H03J5/00,2006
H03J5/02,2006
H03J5/04,2006
H03J5/06,2006
H03J5/08,2006
H03J5/10,2006
H03J5/12,2006
H03J5/14,2006
H03J5/16,2006
H03J5/18,2006
H03J5/20,2006
H03J5/22,2006
H03J5/24,2006
H03J5/26,2006
H03J5/28,2006
H03J5/30,2006
H03J5/32,2006
H03J7/00,2006
H03J7/02,2006
H03J7/04,2006
H03J7/06,2006
H03J7/08,2006
H03J7/10,2006
H03J7/12,2006
H03J7/14,2006
H03J7/16,2006
H03J7/18,2006
H03J7/20,2006
H03J7/22,2006
H03J7/24,2006
H03J7/26,2006
H03J7/28,2006
H03J7/30,2006
H03J7/32,2006
H03J9/00,2006
H03J9/02,2006
H03J9/04,2006
H03J9/06,2006
H03K11/00,2006
H03K12/00,2006
H03K17/00,2006
H03K17/04,2006
H03K17/041,2006
H03K17/0412,2006
H03K17/0414,2006
H03K17/0416,2006
H03K17/042,2006
H03K17/0422,2006
H03K17/0424,2006
H03K17/06,2006
H03K17/08,2006
H03K17/081,2006
H03K17/0812,2006
H03K17/0814,2006
H03K17/082,2006
H03K17/10,2006
H03K17/12,2006
H03K17/13,2006
H03K17/14,2006
H03K17/16,2006
H03K17/18,2006
H03K17/20,2006
H03K17/22,2006
H03K17/24,2006
H03K17/26,2006
H03K17/28,2006
H03K17/284,2006
H03K17/288,2006
H03K17/292,2006
H03K17/296,2006
H03K17/30,2006
H03K17/51,2006
H03K17/52,2006
H03K17/54,2006
H03K17/56,2006
H03K17/567,2006
H03K17/58,2006
H03K17/60,2006
H03K17/605,2006
H03K17/61,2006
H03K17/615,2006
H03K17/62,2006
H03K17/64,2006
H03K17/66,2006
H03K17/68,2006
H03K17/687,2006
H03K17/689,2006
H03K17/691,2006
H03K17/693,2006
H03K17/695,2006
H03K17/70,2006
H03K17/72,2006
H03K17/722,2006
H03K17/723,2006
H03K17/725,2006
H03K17/73,2006
H03K17/732,2006
H03K17/735,2006
H03K17/74,2006
H03K17/76,2006
H03K17/78,2006
H03K17/785,2006
H03K17/79,2006
H03K17/795,2006
H03K17/80,2006
H03K17/81,2006
H03K17/82,2006
H03K17/84,2006
H03K17/86,2006
H03K17/88,2006
H03K17/90,2006
H03K17/92,2006
H03K17/94,2006
H03K17/945,2006
H03K17/95,2006
H03K17/955,2006
H03K17/96,2006
H03K17/965,2006
H03K17/967,2006
H03K17/968,2006
H03K17/969,2006
H03K17/97,2006
H03K17/972,2006
H03K17/975,2006
H03K17/98,2006
H03K19/00,2006
H03K19/003,2006
H03K19/007,2006
H03K19/01,2006
H03K19/013,2006
H03K19/017,2006
H03K19/0175,2006
H03K19/018,2006
H03K19/0185,2006
H03K19/02,2006
H03K19/04,2006
H03K19/06,2006
H03K19/08,2006
H03K19/082,2006
H03K19/084,2006
H03K19/086,2006
H03K19/088,2006
H03K19/09,2006
H03K19/091,2006
H03K19/094,2006
H03K19/0944,2006
H03K19/0948,2006
H03K19/0952,2006
H03K19/0956,2006
H03K19/096,2006
H03K19/098,2006
H03K19/10,2006
H03K19/12,2006
H03K19/14,2006
H03K19/16,2006
H03K19/162,2006
H03K19/164,2006
H03K19/166,2006
H03K19/168,2006
H03K19/17,2006
H03K19/173,2006
H03K19/177,2020
H03K19/17704,2020
H03K19/17724,2020
H03K19/17728,2020
H03K19/17732,2020
H03K19/17736,2020
H03K19/17748,2020
H03K19/17752,2020
H03K19/17756,2020
H03K19/17758,2020
H03K19/1776,2020
H03K19/17764,2020
H03K19/17768,2020
H03K19/17772,2020
H03K19/1778,2020
H03K19/17784,2020
H03K19/17788,2020
H03K19/17792,2020
H03K19/17796,2020
H03K19/18,2006
H03K19/185,2006
H03K19/19,2006
H03K19/195,2006
H03K19/20,2006
H03K19/21,2006
H03K19/23,2006
H03K21/00,2006
H03K21/02,2006
H03K21/08,2006
H03K21/10,2006
H03K21/12,2006
H03K21/14,2006
H03K21/16,2006
H03K21/17,2006
H03K21/18,2006
H03K21/20,2006
H03K21/38,2006
H03K21/40,2006
H03K23/00,2006
H03K23/40,2006
H03K23/42,2006
H03K23/44,2006
H03K23/46,2006
H03K23/48,2006
H03K23/50,2006
H03K23/52,2006
H03K23/54,2006
H03K23/56,2006
H03K23/58,2006
H03K23/60,2006
H03K23/62,2006
H03K23/64,2006
H03K23/66,2006
H03K23/68,2006
H03K23/70,2006
H03K23/72,2006
H03K23/74,2006
H03K23/76,2006
H03K23/78,2006
H03K23/80,2006
H03K23/82,2006
H03K23/84,2006
H03K23/86,2006
H03K25/00,2006
H03K25/02,2006
H03K25/04,2006
H03K25/12,2006
H03K27/00,2006
H03K29/00,2006
H03K29/04,2006
H03K29/06,2006
H03K3/00,2006
H03K3/01,2006
H03K3/011,2006
H03K3/012,2006
H03K3/013,2006
H03K3/014,2006
H03K3/015,2006
H03K3/017,2006
H03K3/02,2006
H03K3/021,2006
H03K3/023,2006
H03K3/0231,2006
H03K3/0232,2006
H03K3/0233,2006
H03K3/0234,2006
H03K3/027,2006
H03K3/03,2006
H03K3/033,2006
H03K3/037,2006
H03K3/038,2006
H03K3/04,2006
H03K3/05,2006
H03K3/06,2006
H03K3/08,2006
H03K3/09,2006
H03K3/10,2006
H03K3/12,2006
H03K3/13,2006
H03K3/14,2006
H03K3/16,2006
H03K3/22,2006
H03K3/26,2006
H03K3/28,2006
H03K3/281,2006
H03K3/282,2006
H03K3/283,2006
H03K3/284,2006
H03K3/286,2006
H03K3/287,2006
H03K3/288,2006
H03K3/2885,2006
H03K3/289,2006
H03K3/2893,2006
H03K3/2897,2006
H03K3/29,2006
H03K3/30,2006
H03K3/313,2006
H03K3/315,2006
H03K3/33,2006
H03K3/335,2006
H03K3/35,2006
H03K3/351,2006
H03K3/352,2006
H03K3/3525,2006
H03K3/353,2006
H03K3/354,2006
H03K3/355,2006
H03K3/356,2006
H03K3/3562,2006
H03K3/3565,2006
H03K3/3568,2006
H03K3/357,2006
H03K3/36,2006
H03K3/37,2006
H03K3/38,2006
H03K3/40,2006
H03K3/42,2006
H03K3/43,2006
H03K3/45,2006
H03K3/47,2006
H03K3/49,2006
H03K3/51,2006
H03K3/53,2006
H03K3/537,2006
H03K3/543,2006
H03K3/55,2006
H03K3/57,2006
H03K3/59,2006
H03K3/64,2006
H03K3/66,2006
H03K3/70,2006
H03K3/72,2006
H03K3/78,2006
H03K3/80,2006
H03K3/84,2006
H03K3/86,2006
H03K4/00,2006
H03K4/02,2006
H03K4/04,2006
H03K4/06,2006
H03K4/08,2006
H03K4/10,2006
H03K4/12,2006
H03K4/14,2006
H03K4/16,2006
H03K4/18,2006
H03K4/20,2006
H03K4/22,2006
H03K4/24,2006
H03K4/26,2006
H03K4/28,2006
H03K4/32,2006
H03K4/34,2006
H03K4/36,2006
H03K4/38,2006
H03K4/39,2006
H03K4/41,2006
H03K4/43,2006
H03K4/48,2006
H03K4/50,2006
H03K4/501,2006
H03K4/502,2006
H03K4/52,2006
H03K4/54,2006
H03K4/56,2006
H03K4/58,2006
H03K4/60,2006
H03K4/62,2006
H03K4/64,2006
H03K4/66,2006
H03K4/68,2006
H03K4/69,2006
H03K4/71,2006
H03K4/72,2006
H03K4/787,2006
H03K4/793,2006
H03K4/80,2006
H03K4/83,2006
H03K4/84,2006
H03K4/86,2006
H03K4/88,2006
H03K4/90,2006
H03K4/92,2006
H03K4/94,2006
H03K5/00,2006
H03K5/003,2006
H03K5/007,2006
H03K5/01,2006
H03K5/02,2006
H03K5/04,2006
H03K5/05,2006
H03K5/06,2006
H03K5/07,2006
H03K5/08,2006
H03K5/12,2006
H03K5/125,2006
H03K5/1252,2006
H03K5/1254,2006
H03K5/13,2014
H03K5/131,2014
H03K5/133,2014
H03K5/134,2014
H03K5/135,2006
H03K5/14,2014
H03K5/145,2006
H03K5/15,2006
H03K5/151,2006
H03K5/153,2006
H03K5/1532,2006
H03K5/1534,2006
H03K5/1536,2006
H03K5/156,2006
H03K5/159,2006
H03K5/19,2006
H03K5/22,2006
H03K5/24,2006
H03K5/26,2006
H03K6/00,2006
H03K6/02,2006
H03K6/04,2006
H03K7/00,2006
H03K7/02,2006
H03K7/04,2006
H03K7/06,2006
H03K7/08,2006
H03K7/10,2006
H03K9/00,2006
H03K9/02,2006
H03K9/04,2006
H03K9/06,2006
H03K9/08,2006
H03K9/10,2006
H03K99/00,2013
H03L1/00,2006
H03L1/02,2006
H03L1/04,2006
H03L3/00,2006
H03L5/00,2006
H03L5/02,2006
H03L7/00,2006
H03L7/02,2006
H03L7/04,2006
H03L7/06,2006
H03L7/07,2006
H03L7/08,2006
H03L7/081,2006
H03L7/083,2006
H03L7/085,2006
H03L7/087,2006
H03L7/089,2006
H03L7/091,2006
H03L7/093,2006
H03L7/095,2006
H03L7/097,2006
H03L7/099,2006
H03L7/10,2006
H03L7/107,2006
H03L7/113,2006
H03L7/12,2006
H03L7/14,2006
H03L7/16,2006
H03L7/18,2006
H03L7/181,2006
H03L7/183,2006
H03L7/185,2006
H03L7/187,2006
H03L7/189,2006
H03L7/191,2006
H03L7/193,2006
H03L7/195,2006
H03L7/197,2006
H03L7/199,2006
H03L7/20,2006
H03L7/22,2006
H03L7/23,2006
H03L7/24,2006
H03L7/26,2006
H03L9/00,2006
H03M1/00,2006
H03M1/02,2006
H03M1/04,2006
H03M1/06,2006
H03M1/08,2006
H03M1/10,2006
H03M1/12,2006
H03M1/14,2006
H03M1/16,2006
H03M1/18,2006
H03M1/20,2006
H03M1/22,2006
H03M1/24,2006
H03M1/26,2006
H03M1/28,2006
H03M1/30,2006
H03M1/32,2006
H03M1/34,2006
H03M1/36,2006
H03M1/38,2006
H03M1/40,2006
H03M1/42,2006
H03M1/44,2006
H03M1/46,2006
H03M1/48,2006
H03M1/50,2006
H03M1/52,2006
H03M1/54,2006
H03M1/56,2006
H03M1/58,2006
H03M1/60,2006
H03M1/62,2006
H03M1/64,2006
H03M1/66,2006
H03M1/68,2006
H03M1/70,2006
H03M1/72,2006
H03M1/74,2006
H03M1/76,2006
H03M1/78,2006
H03M1/80,2006
H03M1/82,2006
H03M1/84,2006
H03M1/86,2006
H03M1/88,2006
H03M11/00,2006
H03M11/02,2006
H03M11/04,2006
H03M11/06,2006
H03M11/08,2006
H03M11/10,2006
H03M11/12,2006
H03M11/14,2006
H03M11/16,2006
H03M11/18,2006
H03M11/20,2006
H03M11/22,2006
H03M11/24,2006
H03M11/26,2006
H03M13/00,2006
H03M13/01,2006
H03M13/03,2006
H03M13/05,2006
H03M13/07,2006
H03M13/09,2006
H03M13/11,2006
H03M13/13,2006
H03M13/15,2006
H03M13/17,2006
H03M13/19,2006
H03M13/21,2006
H03M13/23,2006
H03M13/25,2006
H03M13/27,2006
H03M13/29,2006
H03M13/31,2006
H03M13/33,2006
H03M13/35,2006
H03M13/37,2006
H03M13/39,2006
H03M13/41,2006
H03M13/43,2006
H03M13/45,2006
H03M13/47,2006
H03M13/49,2006
H03M13/51,2006
H03M13/53,2006
H03M3/00,2006
H03M3/02,2006
H03M3/04,2006
H03M5/00,2006
H03M5/02,2006
H03M5/04,2006
H03M5/06,2006
H03M5/10,2006
H03M5/12,2006
H03M5/14,2006
H03M5/16,2006
H03M5/18,2006
H03M5/20,2006
H03M5/22,2006
H03M7/00,2006
H03M7/02,2006
H03M7/06,2006
H03M7/08,2006
H03M7/10,2006
H03M7/12,2006
H03M7/14,2006
H03M7/16,2006
H03M7/18,2006
H03M7/20,2006
H03M7/22,2006
H03M7/24,2006
H03M7/26,2006
H03M7/28,2006
H03M7/30,2006
H03M7/30,2013
H03M7/32,2006
H03M7/34,2006
H03M7/36,2006
H03M7/38,2006
H03M7/40,2006
H03M7/42,2006
H03M7/44,2006
H03M7/46,2006
H03M7/48,2006
H03M7/50,2006
H03M9/00,2006
H03M99/00,2006
H04B1/00,2006
H04B1/02,2006
H04B1/03,2006
H04B1/034,2006
H04B1/036,2006
H04B1/04,2006
H04B1/06,2006
H04B1/08,2006
H04B1/10,2006
H04B1/12,2006
H04B1/14,2006
H04B1/16,2006
H04B1/18,2006
H04B1/20,2006
H04B1/22,2006
H04B1/24,2006
H04B1/26,2006
H04B1/28,2006
H04B1/30,2006
H04B1/38,2015
H04B1/3805,2015
H04B1/3816,2015
H04B1/3818,2015
H04B1/3822,2015
H04B1/3827,2015
H04B1/3877,2015
H04B1/3883,2015
H04B1/3888,2015
H04B1/40,2015
H04B1/401,2015
H04B1/403,2015
H04B1/405,2015
H04B1/408,2015
H04B1/44,2006
H04B1/46,2006
H04B1/48,2006
H04B1/50,2006
H04B1/52,2015
H04B1/525,2015
H04B1/54,2006
H04B1/56,2006
H04B1/58,2006
H04B1/59,2006
H04B1/60,2006
H04B1/62,2006
H04B1/64,2006
H04B1/66,2006
H04B1/68,2006
H04B1/69,2011
H04B1/707,2011
H04B1/7073,2011
H04B1/7075,2011
H04B1/7077,2011
H04B1/708,2011
H04B1/7083,2011
H04B1/7085,2011
H04B1/7087,2011
H04B1/709,2011
H04B1/7093,2011
H04B1/7095,2011
H04B1/7097,2011
H04B1/71,2011
H04B1/7103,2011
H04B1/7105,2011
H04B1/7107,2011
H04B1/711,2011
H04B1/7113,2011
H04B1/7115,2018
H04B1/7117,2011
H04B1/712,2011
H04B1/713,2011
H04B1/7136,2011
H04B1/7143,2011
H04B1/715,2011
H04B1/7156,2011
H04B1/7163,2011
H04B1/717,2011
H04B1/7176,2011
H04B1/7183,2011
H04B1/719,2011
H04B1/72,2006
H04B1/74,2006
H04B1/76,2006
H04B10/00,2013
H04B10/03,2013
H04B10/035,2013
H04B10/038,2013
H04B10/07,2013
H04B10/071,2013
H04B10/073,2013
H04B10/075,2013
H04B10/077,2013
H04B10/079,2013
H04B10/11,2013
H04B10/112,2013
H04B10/114,2013
H04B10/116,2013
H04B10/118,2013
H04B10/25,2013
H04B10/2507,2013
H04B10/2513,2013
H04B10/2519,2013
H04B10/2525,2013
H04B10/2531,2013
H04B10/2537,2013
H04B10/2543,2013
H04B10/255,2013
H04B10/2557,2013
H04B10/2563,2013
H04B10/2569,2013
H04B10/2575,2013
H04B10/2581,2013
H04B10/2587,2013
H04B10/27,2013
H04B10/272,2013
H04B10/275,2013
H04B10/278,2013
H04B10/29,2013
H04B10/291,2013
H04B10/293,2013
H04B10/294,2013
H04B10/296,2013
H04B10/297,2013
H04B10/299,2013
H04B10/40,2013
H04B10/43,2013
H04B10/50,2013
H04B10/508,2013
H04B10/516,2013
H04B10/524,2013
H04B10/532,2013
H04B10/54,2013
H04B10/548,2013
H04B10/556,2013
H04B10/564,2013
H04B10/572,2013
H04B10/58,2013
H04B10/588,2013
H04B10/60,2013
H04B10/61,2013
H04B10/63,2013
H04B10/64,2013
H04B10/66,2013
H04B10/67,2013
H04B10/69,2013
H04B10/70,2013
H04B10/80,2013
H04B10/85,2013
H04B10/90,2013
H04B11/00,2006
H04B13/00,2006
H04B13/02,2006
H04B14/00,2006
H04B14/02,2006
H04B14/04,2006
H04B14/06,2006
H04B14/08,2006
H04B15/00,2006
H04B15/02,2006
H04B15/04,2006
H04B15/06,2006
H04B17/00,2015
H04B17/10,2015
H04B17/11,2015
H04B17/12,2015
H04B17/13,2015
H04B17/14,2015
H04B17/15,2015
H04B17/16,2015
H04B17/17,2015
H04B17/18,2015
H04B17/19,2015
H04B17/20,2015
H04B17/21,2015
H04B17/23,2015
H04B17/24,2015
H04B17/26,2015
H04B17/27,2015
H04B17/29,2015
H04B17/30,2015
H04B17/309,2015
H04B17/318,2015
H04B17/327,2015
H04B17/336,2015
H04B17/345,2015
H04B17/354,2015
H04B17/364,2015
H04B17/373,2015
H04B17/382,2015
H04B17/391,2015
H04B17/40,2015
H04B3/00,2006
H04B3/02,2006
H04B3/03,2006
H04B3/04,2006
H04B3/06,2006
H04B3/08,2006
H04B3/10,2006
H04B3/11,2006
H04B3/12,2006
H04B3/14,2006
H04B3/16,2006
H04B3/18,2006
H04B3/20,2006
H04B3/21,2006
H04B3/23,2006
H04B3/26,2006
H04B3/28,2006
H04B3/30,2006
H04B3/32,2006
H04B3/34,2006
H04B3/36,2006
H04B3/38,2006
H04B3/40,2006
H04B3/42,2006
H04B3/44,2006
H04B3/46,2015
H04B3/462,2015
H04B3/466,2015
H04B3/48,2015
H04B3/487,2015
H04B3/493,2015
H04B3/50,2006
H04B3/52,2006
H04B3/54,2006
H04B3/56,2006
H04B3/58,2006
H04B3/60,2006
H04B5/00,2024
H04B5/20,2024
H04B5/22,2024
H04B5/24,2024
H04B5/26,2024
H04B5/28,2024
H04B5/40,2024
H04B5/43,2024
H04B5/45,2024
H04B5/48,2024
H04B5/70,2024
H04B5/72,2024
H04B5/73,2024
H04B5/75,2024
H04B5/77,2024
H04B5/79,2024
H04B7/00,2006
H04B7/005,2006
H04B7/01,2006
H04B7/015,2006
H04B7/02,2018
H04B7/022,2017
H04B7/024,2017
H04B7/026,2017
H04B7/04,2017
H04B7/0404,2017
H04B7/0408,2017
H04B7/0413,2017
H04B7/0417,2017
H04B7/0426,2017
H04B7/0452,2017
H04B7/0456,2017
H04B7/0491,2017
H04B7/0495,2017
H04B7/06,2006
H04B7/08,2006
H04B7/10,2017
H04B7/12,2006
